Date,Open,High,Low,Close,"Daily Change %"
29-May-2015,17.13,17.71,16.44,16.66,-2.74
28-May-2015,17.28,17.72,16.6,17.13,-0.87
27-May-2015,17.07,17.97,16.91,17.28,1.23
26-May-2015,16.93,17.84,15.29,17.07,0.83
25-May-2015,16.95,17.7,14.68,16.93,-0.12
22-May-2015,17.41,17.44,14.2,16.95,-2.64
21-May-2015,17.72,18.06,16.14,17.41,-1.75
20-May-2015,18.27,18.27,15.57,17.72,-3.01
19-May-2015,17.9,18.52,14.87,18.27,2.07
18-May-2015,19.82,20.47,16.77,17.9,-9.69
15-May-2015,20.7,20.98,19.1,19.82,-4.25
14-May-2015,20.69,21.91,19.82,20.7,0.05
13-May-2015,20.55,21.43,18.1,20.69,0.68
12-May-2015,18.63,21.33,17.22,20.55,10.31
11-May-2015,19.11,19.28,16.77,18.63,-2.51
08-May-2015,19.65,19.65,17.44,19.11,-2.75
07-May-2015,19.67,20.03,18.34,19.65,-0.10
06-May-2015,17.36,20.46,16.71,19.67,13.31
05-May-2015,17.31,18.07,16.27,17.36,0.29
04-May-2015,17.23,18.28,16.96,17.31,0.46
30-Apr-2015,17.24,18.12,16.31,17.23,-0.06
29-Apr-2015,17.41,17.89,15.73,17.24,-0.98
28-Apr-2015,18.74,18.9,16.75,17.41,-7.10
27-Apr-2015,19.11,20.09,16.22,18.74,-1.94
24-Apr-2015,18.5,19.59,17.36,19.11,3.30
23-Apr-2015,17.21,19.43,14.97,18.5,7.50
22-Apr-2015,17.03,18.38,14.69,17.21,1.06
21-Apr-2015,16.3,17.34,15.23,17.03,4.48
20-Apr-2015,15.04,16.42,13.66,16.3,8.38
17-Apr-2015,14.95,15.18,13.62,15.04,0.60
16-Apr-2015,14.62,15.3,12.97,14.95,2.26
15-Apr-2015,14.49,14.99,13.34,14.62,0.90
13-Apr-2015,14.26,14.93,13.06,14.49,1.61
10-Apr-2015,14.42,14.79,13.43,14.26,-1.11
09-Apr-2015,14.35,14.89,13.29,14.42,0.49
08-Apr-2015,14.25,14.7,13.35,14.35,0.70
07-Apr-2015,14.57,14.9,13.98,14.25,-2.20
06-Apr-2015,13.67,15.05,13.6,14.57,6.58
01-Apr-2015,14.49,14.68,13.57,13.67,-5.66
31-Mar-2015,14.26,14.74,13.86,14.49,1.61
30-Mar-2015,14.5,15.19,14.11,14.26,-1.66
27-Mar-2015,15.16,15.4,14.37,14.5,-4.35
26-Mar-2015,13.14,15.61,12.52,15.16,15.37
25-Mar-2015,13.67,13.95,12.36,13.14,-3.88
24-Mar-2015,14.27,14.49,12.45,13.67,-4.20
23-Mar-2015,14.26,14.58,12.44,14.27,0.07
20-Mar-2015,15.2,15.36,13.08,14.26,-6.18
19-Mar-2015,15.51,15.51,12.89,15.2,-2.00
18-Mar-2015,15.13,15.7,13.72,15.51,2.51
17-Mar-2015,15.18,15.46,13.43,15.13,-0.33
16-Mar-2015,14.97,15.37,14.33,15.18,1.40
13-Mar-2015,14.75,15.24,13.45,14.97,1.49
12-Mar-2015,15.13,15.13,13.78,14.75,-2.51
11-Mar-2015,15.53,15.61,14.25,15.13,-2.58
10-Mar-2015,15.81,16.15,14.96,15.53,-1.77
09-Mar-2015,14.44,16.01,13.32,15.81,9.49
05-Mar-2015,15.2,15.25,13.97,14.44,-5.00
04-Mar-2015,15.49,15.49,14.3,15.2,-1.87
03-Mar-2015,15.85,15.95,14.98,15.49,-2.27
02-Mar-2015,16.97,16.97,15.74,15.85,-6.60
28-Feb-2015,19.57,19.57,16.69,16.97,-13.29
27-Feb-2015,20.58,20.58,19.3,19.57,-4.91
26-Feb-2015,20.78,21.24,19.94,20.58,-0.96
25-Feb-2015,21.55,21.55,20.22,20.78,-3.57
24-Feb-2015,21.63,22.07,20.92,21.55,-0.37
23-Feb-2015,21.27,22.02,19.41,21.63,1.69
20-Feb-2015,20.4,21.5,19.24,21.27,4.26
19-Feb-2015,20.91,21.91,19.4,20.4,-2.44
18-Feb-2015,20.83,21.65,18.65,20.91,0.38
16-Feb-2015,20.1,21.12,17.48,20.83,3.63
13-Feb-2015,20.16,20.45,16.98,20.1,-0.30
12-Feb-2015,20.5,20.96,17.93,20.16,-1.66
11-Feb-2015,21.19,21.51,18.54,20.5,-3.26
10-Feb-2015,22.02,22.02,19.85,21.19,-3.77
09-Feb-2015,20.69,22.12,18.59,22.02,6.43
06-Feb-2015,20.62,21.24,18.72,20.69,0.34
05-Feb-2015,20.05,20.89,18.26,20.62,2.84
04-Feb-2015,19.81,20.29,17.97,20.05,1.21
03-Feb-2015,20.41,20.48,19,19.81,-2.94
02-Feb-2015,20.17,21.37,19.86,20.41,1.19
30-Jan-2015,19.43,21.21,18.33,20.17,3.81
29-Jan-2015,19.77,20.57,17.7,19.43,-1.72
28-Jan-2015,18.09,20.15,17.62,19.77,9.29
27-Jan-2015,17.89,18.68,16.78,18.09,1.12
23-Jan-2015,18.57,18.74,13.46,17.89,-3.66
22-Jan-2015,17.71,18.76,14.21,18.57,4.86
21-Jan-2015,17.27,18.14,14.33,17.71,2.55
20-Jan-2015,17.65,17.65,15.72,17.27,-2.15
19-Jan-2015,17.27,18.29,14.56,17.65,2.20
16-Jan-2015,16.16,17.5,14.86,17.27,6.87
15-Jan-2015,17.25,17.25,13.83,16.16,-6.32
14-Jan-2015,16.48,17.8,14.66,17.25,4.67
13-Jan-2015,16.11,16.81,14.57,16.48,2.30
12-Jan-2015,15.96,17.55,14.37,16.11,0.94
09-Jan-2015,16.47,16.91,14.46,15.96,-3.10
08-Jan-2015,18.14,18.14,15.38,16.47,-9.21
07-Jan-2015,17.42,19.07,16.5,18.14,4.13
06-Jan-2015,14.15,17.87,13.46,17.42,23.11
05-Jan-2015,13.8,14.41,13.15,14.15,2.54
02-Jan-2015,15.03,15.03,13.48,13.8,-8.18
01-Jan-2015,15.12,15.51,14.76,15.03,-0.60
31-Dec-2014,14.86,15.4,14.6,15.12,1.75
30-Dec-2014,14.58,15.22,14.14,14.86,1.92
29-Dec-2014,14.65,15.04,14.22,14.58,-0.48
26-Dec-2014,15.07,16.36,14.4,14.65,-2.79
24-Dec-2014,15.3,15.61,14.3,15.07,-1.50
23-Dec-2014,14.21,16.11,13.55,15.3,7.67
22-Dec-2014,14.51,15.58,14.02,14.21,-2.07
19-Dec-2014,14.6,14.78,11.85,14.51,-0.62
18-Dec-2014,16.93,16.93,13.97,14.6,-13.76
17-Dec-2014,16.31,19.06,14.2,16.93,3.80
16-Dec-2014,14.02,16.56,12.57,16.31,16.33
15-Dec-2014,13.75,14.33,12.57,14.02,1.96
12-Dec-2014,12.77,13.91,11.53,13.75,7.67
11-Dec-2014,12.24,12.9,11.19,12.77,4.33
10-Dec-2014,12.5,12.97,11.57,12.24,-2.08
09-Dec-2014,12.21,13.08,10.82,12.5,2.38
08-Dec-2014,11.95,12.65,11.23,12.21,2.18
05-Dec-2014,12.45,12.45,11.33,11.95,-4.02
04-Dec-2014,12.37,12.64,10.72,12.45,0.65
03-Dec-2014,12.4,12.61,11.29,12.37,-0.24
02-Dec-2014,13.2,13.33,12.21,12.4,-6.06
01-Dec-2014,12.9,13.62,12.2,13.2,2.33
28-Nov-2014,12.74,13.13,11.6,12.9,1.26
27-Nov-2014,12.99,13.12,11.65,12.74,-1.92
26-Nov-2014,13.53,13.54,10.61,12.99,-3.99
25-Nov-2014,13.02,14.25,11.45,13.53,3.92
24-Nov-2014,13.85,13.85,9.35,13.02,-5.99
21-Nov-2014,14.17,15.15,11.05,13.85,-2.26
20-Nov-2014,14.35,14.36,11.91,14.17,-1.25
19-Nov-2014,14.07,14.63,10.25,14.35,1.99
18-Nov-2014,14.41,14.91,10.84,14.07,-2.36
17-Nov-2014,13.97,14.91,11.48,14.41,3.15
14-Nov-2014,13.8,14.2,11.38,13.97,1.23
13-Nov-2014,14.44,14.44,12.71,13.8,-4.43
12-Nov-2014,14.8,14.8,12.59,14.44,-2.43
11-Nov-2014,13.93,15.49,12.72,14.8,6.25
10-Nov-2014,14.11,17.21,12.98,13.93,-1.28
07-Nov-2014,13.76,14.7,13.12,14.11,2.54
05-Nov-2014,13.74,14.32,12.49,13.76,0.15
03-Nov-2014,13.3,13.95,12.46,13.74,3.31
31-Oct-2014,13.27,13.76,12.22,13.3,0.23
30-Oct-2014,13.01,13.46,11.76,13.27,2.00
29-Oct-2014,13.32,13.6,12.54,13.01,-2.33
28-Oct-2014,13.52,13.66,12.04,13.32,-1.48
27-Oct-2014,12.86,13.8,11.92,13.52,5.13
23-Oct-2014,13.03,13.12,11.85,12.86,-1.30
22-Oct-2014,13.33,13.33,12.04,13.03,-2.25
21-Oct-2014,14.19,14.19,11.98,13.33,-6.06
20-Oct-2014,16.4,16.4,12.94,14.19,-13.48
17-Oct-2014,16.43,16.86,14.74,16.4,-0.18
16-Oct-2014,14.59,16.89,14.32,16.43,12.61
14-Oct-2014,14.5,15.3,12.93,14.59,0.62
13-Oct-2014,14.33,15.23,14.07,14.5,1.19
10-Oct-2014,13.16,14.46,12.45,14.33,8.89
09-Oct-2014,14.11,14.11,12.75,13.16,-6.73
08-Oct-2014,14.46,14.85,13.68,14.11,-2.42
07-Oct-2014,13,14.57,13,14.46,11.23
01-Oct-2014,13.15,13.48,12.83,13,-1.14
30-Sep-2014,13.39,13.57,12.72,13.15,-1.79
29-Sep-2014,12.93,14.23,12.77,13.39,3.56
26-Sep-2014,13.3,14.83,12.54,12.93,-2.78
25-Sep-2014,12.54,13.88,11.58,13.3,6.06
24-Sep-2014,12.41,13.52,11.89,12.54,1.05
23-Sep-2014,11.57,12.87,11.08,12.41,7.26
22-Sep-2014,11.89,12.44,10.32,11.57,-2.69
19-Sep-2014,12.33,12.4,11.38,11.89,-3.57
18-Sep-2014,12.95,12.95,11.05,12.33,-4.79
17-Sep-2014,13.28,13.28,11.26,12.95,-2.48
16-Sep-2014,13.26,13.73,12.05,13.28,0.15
15-Sep-2014,12.37,13.36,12.04,13.26,7.19
12-Sep-2014,12.52,12.62,11.4,12.37,-1.20
11-Sep-2014,12.93,13.14,11.82,12.52,-3.17
10-Sep-2014,12.76,13.11,11.81,12.93,1.33
09-Sep-2014,12.79,13.04,11.01,12.76,-0.23
08-Sep-2014,12.94,13.07,12.18,12.79,-1.16
05-Sep-2014,13.08,13.31,12.31,12.94,-1.07
04-Sep-2014,13.39,13.62,12.4,13.08,-2.32
03-Sep-2014,13.45,13.95,12.57,13.39,-0.45
02-Sep-2014,13.53,13.91,12.49,13.45,-0.59
01-Sep-2014,13.07,13.68,12.86,13.53,3.52
28-Aug-2014,13.06,14.35,12.33,13.07,0.08
27-Aug-2014,13.9,13.9,12.74,13.06,-6.04
26-Aug-2014,13.79,14.52,13.28,13.9,0.80
25-Aug-2014,13.62,14.17,12.01,13.79,1.25
22-Aug-2014,13.73,13.97,12.2,13.62,-0.80
21-Aug-2014,13.66,14.36,12.01,13.73,0.51
20-Aug-2014,13.91,14.33,12.46,13.66,-1.80
19-Aug-2014,13.5,14.21,11.95,13.91,3.04
18-Aug-2014,13.22,14.2,11.98,13.5,2.12
14-Aug-2014,13.76,13.76,11.84,13.22,-3.92
13-Aug-2014,13.47,14.09,12.72,13.76,2.15
12-Aug-2014,14,14.43,12.33,13.47,-3.79
11-Aug-2014,14.62,14.76,13.48,14,-4.24
08-Aug-2014,14.14,15.18,13.03,14.62,3.39
07-Aug-2014,14.3,14.46,13.02,14.14,-1.12
06-Aug-2014,13.95,14.57,12.92,14.3,2.51
05-Aug-2014,14.82,14.82,13.67,13.95,-5.87
04-Aug-2014,15.22,15.47,14.31,14.82,-2.63
01-Aug-2014,13.82,15.38,13.71,15.22,10.13
31-Jul-2014,13.89,14.07,13.13,13.82,-0.50
30-Jul-2014,14.32,14.76,13.69,13.89,-3.00
28-Jul-2014,14.22,15.1,14.11,14.32,0.70
25-Jul-2014,14.72,15,12.78,14.22,-3.40
24-Jul-2014,14.69,15.15,12.44,14.72,0.20
23-Jul-2014,14.64,15.1,12.47,14.69,0.34
22-Jul-2014,14.9,14.9,12.25,14.64,-1.74
21-Jul-2014,15.1,15.51,13.63,14.9,-1.32
18-Jul-2014,14.97,15.53,12.98,15.1,0.87
17-Jul-2014,14.73,15.18,11.94,14.97,1.63
16-Jul-2014,14.77,15.08,13.82,14.73,-0.27
15-Jul-2014,15.56,15.56,13.84,14.77,-5.08
14-Jul-2014,15.72,16.71,14.98,15.56,-1.02
11-Jul-2014,15.97,16.02,14.85,15.72,-1.57
10-Jul-2014,18.19,18.19,15.41,15.97,-12.20
09-Jul-2014,19.18,19.31,18.01,18.19,-5.16
08-Jul-2014,19.41,19.95,18.16,19.18,-1.18
07-Jul-2014,18.16,19.58,17.55,19.41,6.88
04-Jul-2014,17.81,18.68,17.06,18.16,1.97
03-Jul-2014,17.57,18.26,17.23,17.81,1.37
02-Jul-2014,17.66,17.79,17.09,17.57,-0.51
01-Jul-2014,17.87,18.15,17.24,17.66,-1.18
30-Jun-2014,17.63,18.45,17.59,17.87,1.36
27-Jun-2014,17.7,18.37,17.38,17.63,-0.40
26-Jun-2014,18.31,18.5,17.1,17.7,-3.33
25-Jun-2014,19.19,20.12,18.11,18.31,-4.59
24-Jun-2014,18.96,20.61,18.68,19.19,1.21
23-Jun-2014,18.85,19.54,17.82,18.96,0.58
20-Jun-2014,18.74,19.25,15.59,18.85,0.59
19-Jun-2014,18.58,19.38,16.96,18.74,0.86
18-Jun-2014,17.7,19.14,14.55,18.58,4.97
17-Jun-2014,17.98,18.48,16.61,17.7,-1.56
16-Jun-2014,17.76,18.54,15.26,17.98,1.24
13-Jun-2014,16.9,17.96,14.52,17.76,5.09
12-Jun-2014,17.06,17.48,15.69,16.9,-0.94
11-Jun-2014,16.66,17.5,14,17.06,2.40
10-Jun-2014,17.1,18.13,14.39,16.66,-2.57
09-Jun-2014,15.98,17.42,14.63,17.1,7.01
06-Jun-2014,15.45,16.45,13.74,15.98,3.43
05-Jun-2014,15.57,16.04,14.13,15.45,-0.77
04-Jun-2014,15.8,15.92,14.44,15.57,-1.46
03-Jun-2014,16.5,16.9,15.16,15.8,-4.24
02-Jun-2014,16.34,17.1,15.71,16.5,0.98
30-May-2014,16.69,16.95,15.87,16.34,-2.10
29-May-2014,17.56,17.77,16.17,16.69,-4.95
28-May-2014,19.1,19.56,17.34,17.56,-8.06
27-May-2014,19.84,21.42,17.77,19.1,-3.73
26-May-2014,17.7,20.6,14.59,19.84,12.09
23-May-2014,17.84,18.1,13.97,17.7,-0.78
22-May-2014,17.91,18.68,14.76,17.84,-0.39
21-May-2014,19.23,19.23,14.56,17.91,-6.86
20-May-2014,20.63,21.13,16.17,19.23,-6.79
19-May-2014,24.29,24.29,19.62,20.63,-15.07
16-May-2014,36.77,36.77,21.74,24.29,-33.94
15-May-2014,32.42,37.48,31.14,36.77,13.42
14-May-2014,32.05,32.99,28.61,32.42,1.15
13-May-2014,37.1,37.1,28.25,32.05,-13.61
12-May-2014,37.71,39.3,33.82,37.1,-1.62
09-May-2014,34.3,38.96,32.68,37.71,9.94
08-May-2014,33.61,35.01,29.61,34.3,2.05
07-May-2014,33.27,34.46,30.31,33.61,1.02
06-May-2014,34.19,34.3,31.37,33.27,-2.69
05-May-2014,33.06,35.31,30.99,34.19,3.42
02-May-2014,30.59,33.42,29.18,33.06,8.07
30-Apr-2014,31.05,31.46,30.03,30.59,-1.48
29-Apr-2014,31.39,32.44,30.49,31.05,-1.08
28-Apr-2014,30.68,31.93,30.5,31.39,2.31
25-Apr-2014,31.13,32.98,30.12,30.68,-1.45
23-Apr-2014,33.35,34.25,28.07,31.13,-6.66
22-Apr-2014,34.39,37.23,32.94,33.35,-3.02
21-Apr-2014,30.85,38.04,30.85,34.39,11.47
17-Apr-2014,31.16,31.33,21.65,30.85,-0.99
16-Apr-2014,31.88,32.08,21.68,31.16,-2.26
15-Apr-2014,29.19,32.62,22.87,31.88,9.22
11-Apr-2014,28.72,29.48,20.83,29.19,1.64
10-Apr-2014,26.91,29.71,21.11,28.72,6.73
09-Apr-2014,24.95,27.09,22.39,26.91,7.86
07-Apr-2014,22.69,25.49,17.69,24.95,9.96
04-Apr-2014,22.11,22.83,16.67,22.69,2.62
03-Apr-2014,21.21,22.31,17.31,22.11,4.24
02-Apr-2014,20.69,21.3,16.86,21.21,2.51
01-Apr-2014,21.62,21.67,19.54,20.69,-4.30
31-Mar-2014,18.63,21.8,17.49,21.62,16.05
28-Mar-2014,18.37,19.15,17.1,18.63,1.42
27-Mar-2014,17.77,18.73,17.24,18.37,3.38
26-Mar-2014,16.92,18.25,15.72,17.77,5.02
25-Mar-2014,16.54,17.13,15.42,16.92,2.30
24-Mar-2014,15.88,17.2,15.24,16.54,4.16
22-Mar-2014,16.18,16.18,13.14,15.88,-1.85
21-Mar-2014,16.91,16.91,14.39,16.18,-4.32
20-Mar-2014,16.88,17.15,15.41,16.91,0.18
19-Mar-2014,17.13,17.33,15.67,16.88,-1.46
18-Mar-2014,16.45,17.56,15.73,17.13,4.13
14-Mar-2014,16.82,17.29,14.29,16.45,-2.20
13-Mar-2014,17.04,17.08,14.65,16.82,-1.29
12-Mar-2014,17.33,17.44,16.09,17.04,-1.67
11-Mar-2014,17.78,17.92,14.27,17.33,-2.53
10-Mar-2014,16.72,17.99,15.95,17.78,6.34
07-Mar-2014,14.48,16.91,13.26,16.72,15.47
06-Mar-2014,13.84,14.64,12.5,14.48,4.62
05-Mar-2014,14.39,14.43,13.34,13.84,-3.82
04-Mar-2014,15.28,15.37,13.93,14.39,-5.82
03-Mar-2014,14.18,15.73,13.94,15.28,7.76
28-Feb-2014,13.96,14.87,13.55,14.18,1.58
26-Feb-2014,13.95,14.2,13.24,13.96,0.07
25-Feb-2014,14.36,14.36,13.53,13.95,-2.86
24-Feb-2014,14.04,14.83,13.69,14.36,2.28
21-Feb-2014,15.16,15.16,13.88,14.04,-7.39
20-Feb-2014,15.07,15.72,14.27,15.16,0.60
19-Feb-2014,15.41,15.41,14.05,15.07,-2.21
18-Feb-2014,15.83,15.83,13.68,15.41,-2.65
17-Feb-2014,16.66,17.02,15.54,15.83,-4.98
14-Feb-2014,17.8,17.83,15.61,16.66,-6.40
13-Feb-2014,17.43,17.96,15.22,17.8,2.12
12-Feb-2014,18.63,18.63,16.12,17.43,-6.44
11-Feb-2014,19.05,19.05,17.4,18.63,-2.20
10-Feb-2014,18.55,19.2,17.58,19.05,2.70
07-Feb-2014,18.94,19.11,17.7,18.55,-2.06
06-Feb-2014,18.93,20.23,18,18.94,0.05
05-Feb-2014,18.69,20.09,17.74,18.93,1.28
04-Feb-2014,18.27,19.82,18.05,18.69,2.30
03-Feb-2014,16.82,18.34,16.82,18.27,8.62
31-Jan-2014,17.25,17.33,16.64,16.82,-2.49
30-Jan-2014,18.04,18.34,17.07,17.25,-4.38
29-Jan-2014,17.72,18.15,16.73,18.04,1.81
28-Jan-2014,18.67,18.72,17.61,17.72,-5.09
27-Jan-2014,15.83,18.67,15.83,18.67,17.94
24-Jan-2014,15.58,16.18,15.24,15.83,1.60
23-Jan-2014,15.85,16.03,15.14,15.58,-1.70
22-Jan-2014,15.55,15.87,14.92,15.85,1.93
21-Jan-2014,15.35,15.71,13.88,15.55,1.30
20-Jan-2014,15.41,16.07,14.77,15.35,-0.39
17-Jan-2014,15.54,15.83,14.1,15.41,-0.84
16-Jan-2014,15.42,15.82,14.4,15.54,0.78
15-Jan-2014,15.74,15.88,14.7,15.42,-2.03
14-Jan-2014,15.95,16.27,15.13,15.74,-1.32
13-Jan-2014,15.58,16.03,14.61,15.95,2.37
10-Jan-2014,16.18,16.37,15.02,15.58,-3.71
09-Jan-2014,16.32,16.64,15.9,16.18,-0.86
08-Jan-2014,16.32,16.48,15.82,16.32,0.00
07-Jan-2014,16.5,16.91,16.1,16.32,-1.09
06-Jan-2014,15.87,16.91,15.87,16.5,3.97
03-Jan-2014,16.55,17.32,15.79,15.87,-4.11
02-Jan-2014,15.58,16.97,15.33,16.55,6.23
01-Jan-2014,15.12,15.58,15.1,15.58,3.04
31-Dec-2013,15.08,15.44,14.75,15.12,0.27
30-Dec-2013,14.66,15.52,14.66,15.08,2.86
27-Dec-2013,14.88,15.51,14.62,14.66,-1.48
26-Dec-2013,15.58,16.27,14.62,14.88,-4.49
24-Dec-2013,16.26,16.94,15.52,15.58,-4.18
23-Dec-2013,16.02,17.13,15.91,16.26,1.50
20-Dec-2013,16.58,16.72,15.51,16.02,-3.38
19-Dec-2013,17.54,17.54,15.63,16.58,-5.47
18-Dec-2013,18.33,18.46,17.06,17.54,-4.31
17-Dec-2013,18.36,18.61,17.13,18.33,-0.16
16-Dec-2013,17.84,18.76,17.54,18.36,2.91
13-Dec-2013,16.79,18,16.79,17.84,6.25
12-Dec-2013,17.03,17.93,17.03,17.74,4.17
11-Dec-2013,17.98,18.53,17.08,17.54,-2.45
10-Dec-2013,19.16,19.16,17.96,17.98,-6.16
09-Dec-2013,22.21,22.21,18.09,19.16,-13.73
06-Dec-2013,21.68,22.36,21.08,22.21,2.44
05-Dec-2013,20.58,22.07,20.08,21.68,5.34
04-Dec-2013,24.72,25.45,23.34,23.71,-4.09
03-Dec-2013,23.36,25.09,22.96,24.72,5.82
02-Dec-2013,21.38,23.36,21.3,23.36,9.26
29-Nov-2013,20.37,21.53,20.25,21.38,4.96
28-Nov-2013,20.18,20.91,20.18,20.71,2.63
27-Nov-2013,21.59,22.01,20.54,21.14,-2.08
26-Nov-2013,21.05,22.01,20.3,21.59,2.57
25-Nov-2013,20.04,21.27,19.49,21.05,5.04
22-Nov-2013,21.14,21.32,19.97,20.04,-5.20
21-Nov-2013,20.83,22.36,19.76,21.14,1.49
20-Nov-2013,19.3,20.88,18.24,20.83,7.93
19-Nov-2013,17.7,19.39,17.7,19.3,9.04
18-Nov-2013,19.26,19.55,17.48,18.82,-2.28
14-Nov-2013,18.62,19.6,18.58,19.26,3.44
13-Nov-2013,20.86,21.12,20.15,20.45,-1.97
12-Nov-2013,19.98,20.86,18.73,20.86,4.40
11-Nov-2013,19.64,20.71,19.32,19.98,1.73
08-Nov-2013,19.87,20.49,19.16,19.64,-1.16
07-Nov-2013,20.25,20.63,19.62,19.87,-1.88
06-Nov-2013,19.94,20.46,18.55,20.25,1.55
05-Nov-2013,19.49,20.26,19.28,19.94,2.31
03-Nov-2013,18.64,19.53,18.24,19.49,4.56
01-Nov-2013,18.39,19.39,17.86,18.64,1.36
31-Oct-2013,19.53,19.75,18.21,18.39,-5.84
30-Oct-2013,19.76,20.06,18.84,19.53,-1.16
29-Oct-2013,21.29,21.54,19.6,19.76,-7.19
28-Oct-2013,20.42,21.56,20.11,21.29,4.26
25-Oct-2013,20.64,21.04,19.87,20.42,-1.07
24-Oct-2013,20.35,21.27,19.2,20.64,1.43
23-Oct-2013,19.96,20.79,18.76,20.35,1.95
22-Oct-2013,20.18,20.43,19.21,19.96,-1.09
21-Oct-2013,19.16,21.1,19.16,20.18,5.32
18-Oct-2013,21.06,21.06,19.32,20.12,-4.46
17-Oct-2013,23.24,23.24,21.02,21.06,-9.38
15-Oct-2013,22.85,23.99,20.91,23.24,1.71
14-Oct-2013,23.59,24.42,22.72,22.85,-3.14
11-Oct-2013,23.08,25.42,23.08,23.59,2.21
10-Oct-2013,25.87,26.95,25.02,25.88,0.04
09-Oct-2013,26.03,27.16,25.75,25.87,-0.61
08-Oct-2013,26.83,27.38,24.65,26.55,-1.04
07-Oct-2013,26.13,27.93,26.13,26.83,2.68
04-Oct-2013,24.5,26.74,24.5,26.13,6.65
03-Oct-2013,25.77,25.89,24.93,25.17,-2.33
01-Oct-2013,26.65,28.02,25.74,25.77,-3.30
30-Sep-2013,25,26.65,24.91,26.65,6.60
27-Sep-2013,24,25.24,23.36,24.06,0.25
26-Sep-2013,25.68,25.8,23.57,24,-6.54
25-Sep-2013,26.72,27.05,25.05,25.68,-3.89
24-Sep-2013,27.02,28.49,26.27,26.72,-1.11
23-Sep-2013,24.73,27.24,24.73,27.02,9.26
20-Sep-2013,24.5,26.18,23.4,24.73,0.94
19-Sep-2013,23.62,25.36,23.56,24.5,3.73
18-Sep-2013,27.93,28.49,26.99,27.69,-0.86
17-Sep-2013,28.82,29.58,27.6,27.93,-3.09
16-Sep-2013,28.29,29.67,25.9,28.82,1.87
13-Sep-2013,29.71,29.71,28.17,28.29,-4.78
12-Sep-2013,29.75,30.8,26.7,29.71,-0.13
11-Sep-2013,29.44,31.16,28.48,29.75,1.05
10-Sep-2013,28.65,29.52,27.09,29.44,2.76
06-Sep-2013,28.53,29.28,27.63,28.65,0.42
05-Sep-2013,31.11,31.11,27.51,28.53,-8.29
04-Sep-2013,32.49,33.02,30.83,31.11,-4.25
03-Sep-2013,27.55,32.66,26.76,32.49,17.93
02-Sep-2013,27.81,28.55,26.97,27.55,-0.93
30-Aug-2013,29.41,30.31,27.11,27.81,-5.44
29-Aug-2013,32.38,32.44,28.83,29.41,-9.17
28-Aug-2013,29.42,36.02,29.42,32.38,10.06
27-Aug-2013,26.38,30.04,25.97,29.42,11.52
26-Aug-2013,25.75,27.43,24.72,26.38,2.45
23-Aug-2013,27.68,27.84,25.34,25.75,-6.97
22-Aug-2013,28.09,29.86,27.99,27.99,-0.36
21-Aug-2013,27.23,29.96,24.25,28.09,3.16
20-Aug-2013,25.59,27.43,24.86,27.23,6.41
19-Aug-2013,23.64,26.99,23.64,25.59,8.25
16-Aug-2013,18.7,24.76,18.07,23.64,26.42
14-Aug-2013,19.26,19.62,18.27,18.7,-2.91
13-Aug-2013,20.26,21.11,19.07,19.26,-4.94
12-Aug-2013,21.19,21.99,20.17,21.28,0.42
08-Aug-2013,22.04,22.04,20.59,21.19,-3.86
07-Aug-2013,22.73,23.28,21.86,22.04,-3.04
06-Aug-2013,20.8,22.75,20.32,22.73,9.28
05-Aug-2013,20.89,21.62,20.56,20.8,-0.43
02-Aug-2013,19.81,21.22,19,20.89,5.45
01-Aug-2013,18.77,20.9,17.72,19.81,5.54
31-Jul-2013,18.12,19.29,18.12,18.77,3.59
30-Jul-2013,18.25,18.46,17.06,18.12,-0.71
29-Jul-2013,16.78,18.42,16.78,18.25,8.76
26-Jul-2013,16.54,17.05,16.27,16.78,1.45
25-Jul-2013,16.98,17.09,16.18,16.72,-1.53
24-Jul-2013,16.72,18.05,16.6,16.91,1.14
23-Jul-2013,17.63,17.63,16.43,16.72,-5.16
22-Jul-2013,18.03,18.66,17.62,17.63,-2.22
19-Jul-2013,18.27,18.28,17.71,18.13,-0.77
18-Jul-2013,19.36,19.4,18.07,18.27,-5.63
17-Jul-2013,18.99,19.59,17.76,19.36,1.95
16-Jul-2013,18.79,19.82,17.79,18.99,1.06
15-Jul-2013,18.69,19.54,17.63,18.79,0.54
12-Jul-2013,18.89,18.96,17.68,18.69,-1.06
11-Jul-2013,19.98,19.98,18.13,18.89,-5.46
10-Jul-2013,19.32,20.11,18.33,19.98,3.42
09-Jul-2013,19.34,19.53,18.41,19.32,-0.10
08-Jul-2013,18.67,19.85,18.38,19.34,3.59
05-Jul-2013,18.58,19.01,17.75,18.67,0.48
04-Jul-2013,18.91,19,18,18.58,-1.75
03-Jul-2013,18.21,19.13,17.81,18.91,3.84
02-Jul-2013,18.09,18.55,17.98,18.21,0.66
01-Jul-2013,17.95,18.72,17.95,18.09,0.78
28-Jun-2013,18.85,18.85,17.62,17.95,-4.77
27-Jun-2013,21.07,21.07,18.62,18.85,-10.54
26-Jun-2013,21.14,21.22,20.08,21.07,-0.33
25-Jun-2013,21.01,22.11,20.33,21.14,0.62
24-Jun-2013,19.03,21.79,18.48,21.01,10.40
21-Jun-2013,19.19,19.73,18.19,19.03,-0.83
20-Jun-2013,18.46,19.74,17.85,19.19,3.95
